Chromosome	Begin	End	Orientation	Symbol
21	43400841	43404929	plus	LOC124905028
21	43414483	43427131	minus	SIK1
21	43429584	43438851	plus	LOC124905029
21	43444972	43659488	minus	HSF2BP
21	43446601	43453902	plus	LINC00319
21	43450110	43453902	plus	LOC124900467
21	43462094	43478223	minus	LINC00313
21	43465086	43467509	plus	LOC102723380
21	43565182	43565648	plus	H2BC12L
21	43609887	43609989	minus	MIR6070
21	43659560	43696079	plus	RRP1B
21	43701732	43703300	minus	LOC124905030
21	43710716	43712275	minus	LOC124905031
21	43717475	43718548	minus	LOC124905032
21	43719129	43762299	plus	PDXK
21	43737000	43738097	plus	LOC105372824
21	43773950	43776308	minus	CSTB
21	43778627	43779191	minus	LOC105372825
21	43789577	43805293	plus	RRP1
21	43805758	43812567	minus	AATBC
21	43812672	43821456	plus	LOC124905033
21	43865223	43987592	plus	AGPAT3
21	43887884	43889795	plus	LOC124905034
21	43945403	43946514	minus	LOC105372826
21	43993528	43997511	plus	LOC105372829
21	44012309	44106552	plus	TRAPPC10
21	44107399	44131181	plus	PWP2
21	44133683	44145711	plus	GATD3
21	44158773	44159862	minus	LINC01678
21	44162202	44164831	plus	LOC124905035
21	44172148	44190753	minus	LOC105377139
21	44200605	44207409	minus	LOC105372832
21	44202946	44210121	plus	LOC102725065
21	44216981	44240943	minus	ICOSLG
21	44246339	44261897	minus	DNMT3L
21	44250813	44251521	plus	DNMT3L-AS1
21	44285876	44298648	plus	AIRE
21	44300053	44327373	plus	PFKL
21	44328944	44339390	minus	CFAP410
21	44353621	44442644	plus	TRPM2
21	44414590	44425563	minus	TRPM2-AS
21	44437121	44437181	plus	LOC124905069
21	44439035	44439110	plus	LOC124905068
21	44450986	44455284	minus	LRRC3-DT
21	44455510	44462196	plus	LRRC3
21	44473512	44478494	plus	HEPFAL
21	44483001	44484699	plus	LOC124905037
21	44485571	44491142	plus	LINC02575
21	44497893	44711572	minus	TSPEAR
21	44506044	44516575	plus	TSPEAR-AS1
21	44517215	44518977	plus	TSPEAR-AS2
21	44527509	44533182	plus	LOC124905038
21	44538981	44540195	minus	KRTAP10-1
21	44550357	44551505	minus	KRTAP10-2
21	44557790	44558795	minus	KRTAP10-3
21	44573729	44575371	plus	KRTAP10-4
21	44579455	44580604	minus	KRTAP10-5
21	44591268	44592505	minus	KRTAP10-6
21	44600597	44602174	plus	KRTAP10-7
21	44612079	44612954	plus	KRTAP10-8
21	44627093	44628378	plus	KRTAP10-9
21	44637356	44638455	plus	KRTAP10-10
21	44646414	44647650	plus	KRTAP10-11
21	44654213	44654659	minus	KRTAP12-4
21	44657932	44658341	plus	KRTAP12-3
21	44666189	44666927	minus	KRTAP12-2
21	44681576	44682163	minus	KRTAP12-1
21	44697172	44698044	plus	KRTAP10-12
21	44768580	44801820	minus	UBE2G2
21	44802241	44804717	plus	LINC01424
21	44805617	44818062	minus	SUMO3
21	44849598	44873690	minus	PTTG1IP
21	44863793	44865388	minus	LOC124905039
21	44885953	44928815	minus	ITGB2
21	44907987	44910274	minus	LOC107987303
21	44921035	44929680	plus	ITGB2-AS1
21	44933284	44939913	minus	LINC01547
21	44939697	44976973	plus	SLX9
21	44989864	44994086	minus	LINC00163
21	44994362	44995202	minus	LINC00165
21	44999208	45004727	minus	PICSAR
21	45049406	45073741	minus	LOC105372836
21	45074578	45226563	plus	ADARB1
21	45234340	45258730	plus	LINC00334
21	45244193	45244383	plus	LOC124905062
21	45263935	45287895	minus	POFUT2
21	45288052	45297354	plus	LINC00205
21	45305277	45306066	minus	LOC124905040
21	45338590	45341990	minus	LINC00316
21	45347568	45353538	plus	LOC105372839
21	45370778	45372597	plus	LOC124905041
21	45403806	45406362	minus	BNAT1
21	45405165	45513720	plus	COL18A1
21	45407386	45410065	minus	COL18A1-AS2
21	45419716	45425070	minus	COL18A1-AS1
21	45438359	45450597	plus	LOC124905042
21	45478266	45478326	plus	MIR6815
21	45502517	45563025	minus	SLC19A1
21	45583134	45615797	minus	LOC107985485
21	45593654	45603056	plus	LINC01694
21	45643725	45942450	plus	PCBP3
21	45827841	45836419	minus	PCBP3-AS1
21	45858916	45860326	plus	LOC124905044
21	45972970	45974953	plus	LOC101928796
21	45977345	45981566	plus	LOC105372841
21	45981770	46005048	plus	COL6A1
21	46033940	46039533	plus	LOC105372842
21	46091896	46097645	minus	COL6A2-DT
21	46098112	46132848	plus	COL6A2
21	46108915	46112031	minus	LOC124905043
21	46136262	46155579	minus	FTCD
21	46151614	46152647	plus	FTCD-AS1
21	46161160	46184459	minus	SPATC1L
21	46184547	46189173	plus	LOC124905045
21	46188446	46228774	minus	LSS
21	46194090	46194159	minus	SNORD159
21	46229231	46251701	plus	MCM3AP-AS1
21	46235133	46286265	minus	MCM3AP
21	46286342	46313225	plus	YBEY
21	46300430	46323870	minus	C21orf58
21	46324156	46445769	plus	PCNT
21	46326288	46326491	plus	LOC128092249
21	46448411	46458713	minus	LOC124905046
21	46458891	46583871	plus	DIP2A
21	46462471	46469306	plus	DIP2A-IT1
21	46598604	46605082	minus	S100B
21	46635674	46665124	plus	PRMT2
21	46667389	46673549	plus	LOC124905058
22	10685647	10688027	minus	LOC124905154
22	10742092	10753062	plus	LOC105379418
22	11825277	11835968	plus	LOC107984037
22	11897406	11956534	plus	LOC102723769
22	12097937	12115357	plus	LOC107987323
22	12131504	12167174	minus	LOC105379516
22	12809948	12815793	minus	LOC105379428
22	15273855	15273961	plus	LOC124905168
22	15528192	15529139	plus	OR11H1
22	15600587	15605196	minus	LOC112268291
22	15690026	15721631	plus	POTEH
22	15700386	15703354	minus	POTEH-AS1
22	15740893	15778287	plus	PSLNR
22	16141767	16141872	plus	LOC124905169
22	16590751	16592810	minus	CCT8L2
22	16746869	16748438	minus	LINC01665
22	16783480	16825411	minus	XKR3
22	16961936	17008222	minus	GAB4
22	17036570	17060070	plus	CECR7
22	17085000	17115693	plus	IL17RA
22	17116297	17121360	minus	TMEM121B
22	17121595	17132104	plus	LINC01664
22	17137520	17165287	minus	HDHD5
22	17159389	17165445	plus	HDHD5-AS1
22	17178790	17221848	minus	ADA2
22	17198061	17198789	minus	LOC107985573
22	17256859	17266733	minus	CECR3
22	17359949	17558151	plus	CECR2
22	17563498	17590995	plus	SLC25A18
22	17563697	17570078	minus	LOC105372850
22	17580155	17589192	minus	LOC101929372
22	17592136	17628822	minus	ATP6V1E1
22	17628877	17730855	plus	BCL2L13
22	17734138	17774665	minus	BID
22	17764180	17764259	minus	MIR3198-1
22	17777290	17779481	plus	LINC00528
22	17787649	18024561	minus	MICAL3
22	17866751	17867317	plus	LOC124905075
22	17980868	17980961	minus	MIR648
22	18029385	18037968	plus	LINC01634
22	18055959	18077896	plus	LOC105372853
22	18077990	18105396	plus	PEX26
22	18110809	18131732	plus	TUBA8
22	18143603	18149214	minus	LOC124905076
22	18150170	18177397	plus	USP18
22	18178026	18205909	minus	FAM230D
22	18209155	18211924	plus	LOC105372858
22	18233149	18235228	plus	LOC105379518
22	18349976	18361189	plus	FAM247D
22	18361818	18386556	minus	FAM230J
22	18412708	18415486	minus	LOC107987325
22	18421384	18500594	plus	FAM230A
22	18501224	18512424	minus	FAM247B
22	18516338	18518166	minus	GGTLC3
22	18527802	18530573	plus	TMEM191B
22	18551247	18572663	plus	LOC124905077
22	18605355	18605497	plus	LOC124905174
22	18605583	18605665	plus	LOC124900482
22	18605815	18611919	minus	RIMBP3
22	18633984	18635687	plus	FAM246B
22	18733935	18757905	plus	FAM230E
22	18758535	18769847	minus	FAM247C
22	18865042	18896764	minus	FAM230F
22	18906223	18912088	plus	DGCR6
22	18912781	18936553	minus	PRODH
22	18937375	18947693	plus	LOC122455341
22	18970468	19031242	plus	DGCR5
22	19029524	19030221	plus	FAM246C
22	19036286	19122412	minus	DGCR2
22	19046162	19048375	minus	DGCR11
22	19094687	19100184	minus	LOC124905078
22	19130279	19144651	minus	ESS2
22	19131308	19132622	plus	TSSK2
22	19136209	19136946	plus	LOC112268297
22	19146993	19150292	minus	GSC2
22	19171706	19172832	plus	LINC01311
22	19175581	19178736	minus	SLC25A1
22	19179473	19291719	minus	CLTCL1
22	19196644	19200089	plus	LOC112268289
22	19249840	19249966	plus	LOC124900485
22	19291947	19351552	plus	LOC105372859
22	19330698	19431733	minus	HIRA
22	19432545	19436075	plus	MRPL40
22	19440886	19447711	minus	C22orf39
22	19447434	19451688	plus	UFD1-AS1
22	19449911	19479193	minus	UFD1
22	19479466	19520612	plus	CDC45
22	19523024	19525337	minus	CLDN5
22	19566130	19566839	minus	LINC00895
22	19708990	19714795	minus	LOC124905079
22	19714503	19723319	plus	SEPTIN5
22	19717220	19724774	plus	SEPT5-GP1BB
22	19723539	19724771	plus	GP1BB
22	19727721	19738771	plus	LOC105372861
22	19756703	19783593	plus	TBX1
22	19783223	19854874	minus	GNB1L
22	19846146	19854874	minus	RTL10
22	19854972	19867419	plus	LOC124905080
22	19875522	19941818	minus	TXNRD2
22	19933667	19937989	plus	LOC124905081
22	19941772	19969975	plus	COMT
22	19963753	19963834	plus	MIR4761
22	19965134	20016823	minus	ARVCF
22	19998411	20001592	plus	LOC124905082
22	20017023	20067164	plus	TANGO2
22	20033139	20033220	plus	MIR185
22	20080241	20111872	plus	DGCR8
22	20085746	20085833	plus	MIR3618
22	20086058	20086142	plus	MIR1306
22	20111875	20117226	minus	TRMT2A
22	20114686	20114751	minus	MIR6816
22	20116104	20127355	plus	RANBP1
22	20126402	20126526	plus	SNORA77B
22	20131804	20148007	plus	ZDHHC8
22	20148416	20151055	minus	CCDC188
22	20198729	20204918	minus	LINC02891
22	20206018	20212162	minus	LOC105372862
22	20206332	20208537	plus	LINC00896
22	20216838	20221498	plus	LOC124905083
22	20226945	20235979	plus	LOC105372863
22	20241415	20268318	minus	RTN4R
22	20249134	20249211	minus	MIR1286
22	20314238	20320060	minus	DGCR6L
22	20338030	20352496	plus	FAM230G
22	20353394	20361331	plus	LOC124905153
22	20394151	20408455	plus	ZNF74
22	20424584	20437825	minus	SCARF2
22	20437996	20443203	plus	LOC107985588
22	20441519	20495795	minus	KLHL22
22	20460975	20475284	plus	LOC124905085
22	20495913	20501256	plus	LOC101928824
22	20507610	20587619	plus	MED15
22	20587588	20588894	minus	LOC124905084
22	20695536	20696929	plus	LOC107985584
22	20707691	20858811	minus	PI4KA
22	20774113	20787720	plus	SERPIND1
22	20859007	20891214	plus	SNAP29
22	20917407	20953747	plus	CRKL
22	20957092	20964680	plus	LINC01637
22	20965172	20981358	plus	AIFM3
22	20982297	20999032	plus	LZTR1
22	20999104	21002118	minus	THAP7
22	21001922	21010374	plus	THAP7-AS1
22	21009799	21028008	plus	P2RX6
22	21028718	21032561	minus	SLC7A4
22	21034176	21034272	minus	MIR649
22	21045946	21064168	plus	LRRC74B
22	21167865	21192161	plus	FAM230B
22	21192790	21203988	minus	FAM247A
22	21300991	21326636	minus	FAM230H
22	21354613	21358067	plus	LINC01651
22	21359596	21361299	minus	FAM246A
22	21383751	21389478	plus	RIMBP3B
22	21389628	21389710	minus	LOC124900483
22	21389796	21389938	minus	LOC124905172
22	21417371	21451463	plus	HIC2
22	21467387	21469935	plus	TMEM191C
22	21544897	21545039	plus	LOC124905173
22	21545125	21545207	plus	LOC124900484
22	21545666	21551461	minus	RIMBP3C
22	21549447	21624034	plus	UBE2L3
22	21628089	21630022	minus	YDJC
22	21632760	21637329	plus	CCDC116
22	21642302	21644299	plus	SDF2L1
22	21652981	21653058	plus	MIR301B
22	21653304	21653385	plus	MIR130B
22	21666012	21700015	plus	PPIL2
22	21697536	21735794	minus	YPEL1
22	21759657	21867680	minus	MAPK1
22	21919425	21952848	minus	PPM1F
22	21938237	21943434	plus	PPM1F-AS1
22	21957025	21982787	minus	TOP3B
22	22087775	22098706	minus	LOC102724653
22	22244786	22245515	plus	VPREB1
22	22263644	22271662	minus	LOC124905087
22	22288296	22298152	minus	LOC105372952
22	22402796	22409197	minus	LOC101929255
22	22484421	22509154	minus	ZNF280B
22	22513736	22520270	minus	ZNF280A
22	22547701	22559265	minus	PRAME
22	22559343	22566599	plus	LL22NC03-63E9.3
22	22644614	22647898	plus	GGTLC2
22	22692756	22694014	minus	LOC112267890
22	22695829	22711594	minus	LL22NC03-102D1.18
22	22820981	22884599	minus	LOC105372948
22	22822776	22822871	plus	MIR650
22	22862343	22863122	minus	LOC124905086
22	22877496	22881125	minus	LOC102724638
22	22886267	22886379	plus	MIR5571
22	22887816	22896111	plus	IGLL5
22	22920006	22924966	minus	LOC105372947
22	23059415	23180729	minus	RSPH14
22	23070519	23125032	plus	GNAZ
22	23137805	23137864	minus	LOC124905170
22	23145324	23169280	plus	RAB36
22	23180509	23318037	plus	BCR
22	23285195	23290528	minus	LOC107985554
22	23326616	23328493	plus	LINC02556
22	23433564	23435071	plus	LINC01659
22	23462086	23486980	minus	FAM230I
22	23510493	23513334	minus	LINC02557
22	23525936	23530042	minus	LOC107985580
22	23536881	23547805	plus	LOC124900476
22	23538102	23547306	plus	PCAT14
22	23566970	23573098	plus	LOC105372957
22	23573125	23580290	minus	IGLL1
22	23580880	23632816	minus	DRICH1
22	23632876	23637732	minus	LOC124905089
22	23691013	23699168	plus	RGL4
22	23729730	23733602	minus	LOC124905088
22	23738682	23751112	minus	ZNF70
22	23752743	23754425	minus	VPREB3
22	23762990	23765863	plus	C22orf15
22	23765834	23767972	minus	CHCHD10
22	23768226	23772377	plus	LOC107985577
22	23772849	23784316	plus	MMP11
22	23786966	23838009	plus	SMARCB1
22	23834503	23839006	minus	DERL3
22	23856934	23886312	plus	SLC2A11
22	23893710	23898930	minus	MIF-AS1
22	23894383	23895223	plus	MIF
22	23957414	23961206	minus	GSTT2B
22	23966888	23972556	plus	DDTL
22	23971370	23980504	minus	DDT
22	23989115	24005453	minus	GSTT4
22	24005551	24008867	plus	LOC105372959
22	24011304	24178628	plus	CABIN1
22	24181487	24189106	plus	SUSD2
22	24213588	24216430	plus	LOC124905090
22	24219654	24245142	minus	GGT5
22	24270817	24442360	plus	SPECC1L-ADORA2A
22	24270831	24417738	plus	SPECC1L
22	24394214	24402659	minus	LOC105372960
22	24423597	24442357	plus	ADORA2A
22	24429206	24495074	minus	ADORA2A-AS1
22	24495332	24528390	plus	UPB1
22	24540438	24555894	minus	GUCD1
22	24555650	24574971	plus	SNRPD3
22	24576679	24581206	minus	LOC124905091
22	24583750	24628996	plus	GGT1
22	24585635	24593073	minus	LRRC75B
22	24691122	24696033	minus	LOC124905092
22	24700925	24707746	minus	LOC105372962
22	24719034	24774720	minus	PIWIL3
22	24806211	24927578	plus	SGSM1
22	24901147	24901214	minus	LOC124900481
22	24935098	24946694	minus	LHFPL7
22	24952716	25197448	plus	KIAA1671
22	25102417	25112692	minus	KIAA1671-AS1
22	25199858	25207359	plus	CRYBB3
22	25211661	25231869	plus	CRYBB2
22	25280389	25283066	minus	LOC105372969
22	25417975	25427358	minus	LOC124905095
22	25443955	25447993	minus	LOC124905093
22	25455646	25455711	plus	MIR6817
22	25473574	25479971	plus	LOC124905094
22	25560888	25565416	minus	GRK3-AS1
22	25564675	25729294	plus	GRK3
22	25742188	26063847	plus	MYO18B
22	25883899	25900913	minus	MYO18B-AS1
22	26137632	26154409	minus	LOC102724801
22	26152151	26164303	plus	LINC02559
22	26161903	26169234	minus	LOC105372971
22	26169462	26383596	plus	SEZ6L
22	26241333	26246607	minus	SEZ6L-AS1
22	26352339	26361025	minus	LOC124905096
22	26429260	26445015	plus	ASPHD2
22	26443109	26483863	minus	HPS4
22	26483877	26494658	plus	SRRD
22	26491240	26512473	minus	TFIP11
22	26512532	26514568	plus	TFIP11-DT
22	26521996	26590132	minus	TPST2
22	26555212	26555323	minus	MIR548J
22	26590220	26630669	plus	CRYBA4
22	26599278	26618027	minus	CRYBB1
22	26646429	26676478	plus	MIAT
22	26672843	26780893	plus	MIATNB
22	26860211	26881785	plus	LOC110091768
22	26903292	26920611	plus	LINC01422
22	26998136	27002746	plus	LOC107985582
22	27048144	27061238	minus	LOC284898
22	27138200	27149224	plus	LOC107985534
22	27187520	27189215	plus	LOC105372977
22	27221350	27224679	minus	LINC01638
22	27310651	27317840	plus	LINC02554
22	27320940	27322221	minus	LOC105372979
22	27331340	27357624	plus	LOC102724900
22	27436292	27441934	plus	LOC105372980
22	27504919	27561490	minus	LOC105372981
22	27674171	27677786	plus	LOC124905098
22	27675760	27714970	minus	CPMER
22	27748277	27801756	minus	MN1
22	27825478	27830453	minus	LOC107985529
22	27851669	27919256	minus	PITPNB
22	27919376	28002679	plus	TTC28-AS1
22	27920525	27920612	minus	MIR3199-1
22	27920526	27920611	plus	MIR3199-2
22	27978014	28679840	minus	TTC28
22	28232756	28232823	minus	LOC124905171
22	28459869	28459948	plus	MIR5739
22	28513598	28564837	minus	LOC101929594
22	28687743	28741834	minus	CHEK2
22	28742032	28757510	plus	HSCB
22	28772695	28789301	plus	CCDC117
22	28794560	28800569	minus	XBP1
22	28840007	28848553	plus	LOC107985549
22	28883572	29057488	plus	ZNRF3
22	29024999	29031476	minus	ZNRF3-AS1
22	29058672	29073943	minus	C22orf31
22	29073035	29168333	plus	KREMEN1
22	29180263	29205832	minus	LOC101929638
22	29205896	29259597	plus	EMID1
22	29216327	29219811	plus	LOC124905099
22	29223408	29225830	minus	LOC105372985
22	29259852	29268163	minus	RHBDD3
22	29268268	29300521	plus	EWSR1
22	29306650	29312787	plus	GAS2L1
22	29312933	29319859	minus	RASL10A
22	29327680	29388570	minus	AP1B1
22	29333163	29333258	minus	SNORD125
22	29387909	29442455	plus	RFPL1
22	29409068	29415440	minus	LOC102723305
22	29437015	29442129	minus	RFPL1S
22	29453784	29478126	minus	LOC107985541
22	29480218	29491390	plus	NEFH
22	29505879	29553757	minus	THOC5
22	29554808	29581113	minus	NIPSNAP1
22	29603556	29698600	plus	NF2
22	29705256	29719903	minus	CABP7-DT
22	29720003	29731833	plus	CABP7
22	29730956	29767007	minus	ZMAT5
22	29767369	29770413	plus	UQCR10
22	29788611	29838274	minus	ASCC2
22	29883174	30030868	plus	MTMR3
22	30007049	30007113	plus	MIR6818
22	30008746	30080257	minus	HORMAD2-AS1
22	30077732	30207456	plus	HORMAD2
22	30182818	30207194	minus	LOC105372988
22	30239194	30240538	plus	LIF-AS1
22	30240453	30246759	minus	LIF
22	30246210	30246993	plus	LIF-AS2
22	30262829	30266851	minus	OSM
22	30285117	30289505	minus	CASTOR1
22	30291990	30326941	minus	TBC1D10A
22	30331988	30356894	minus	SF3A1
22	30356624	30378673	plus	CCDC157
22	30368811	30377905	minus	KIAA1656
22	30378821	30387411	minus	RNF215
22	30397018	30425303	plus	SEC14L2
22	30425768	30429054	plus	MTFP1
22	30432686	30436501	plus	LOC105372990
22	30447661	30472017	minus	SEC14L3
22	30447960	30452774	plus	LOC105372991
22	30483074	30486384	plus	LOC107985579
22	30488902	30505695	minus	SEC14L4
22	30522799	30546741	minus	SEC14L6
22	30554635	30574665	minus	GAL3ST1
22	30576625	30607013	minus	PES1
22	30607174	30627271	plus	TCN2
22	30635781	30669019	plus	SLC35E4
22	30652051	30667875	minus	DUSP18
22	30693782	30907813	plus	OSBP2
22	30731557	30731641	plus	MIR3200
22	30872890	30877375	minus	LOC105372994
22	30886056	30921779	minus	LOC107985544
22	30922308	30926654	plus	MORC2-AS1
22	30925130	30968774	minus	MORC2
22	30969265	30979395	plus	TUG1
22	31064118	31104624	plus	SMTN
22	31104777	31107568	minus	SELENOM
22	31107636	31120302	minus	LOC105372995
22	31107882	31110452	plus	LOC124905100
22	31122614	31134697	plus	INPP5J
22	31134807	31140508	minus	PLA2G3
22	31160062	31160119	minus	MIR3928
22	31160182	31207019	plus	RNF185
22	31212298	31280080	plus	LIMK2
22	31281593	31292534	minus	PIK3IP1
22	31292944	31302786	minus	LOC105372997
22	31325804	31346346	minus	PATZ1
22	31335349	31338021	plus	PIK3IP1-DT
22	31346759	31351155	plus	LINC01521
22	31399604	31434452	plus	DRG1
22	31436963	31493568	minus	EIF4ENIF1
22	31496139	31618588	plus	SFI1
22	31618491	31662564	minus	PISD
22	31621467	31621531	minus	MIR7109
22	31681347	31750132	minus	PRR14L
22	31753968	31908033	plus	DEPDC5
22	31925295	31930093	minus	LOC105372998
22	31927274	31927584	plus	LOC124905102
22	31933521	31945366	minus	YWHAH-AS1
22	31944535	31957603	plus	YWHAH
22	31944834	31949152	plus	LOC124900477
22	31953404	31953506	plus	LOC124905158
22	31970823	32037199	plus	LINC02558
22	32043261	32113029	plus	SLC5A1
22	32106857	32121669	minus	LOC105373000
22	32149006	32160448	minus	C22orf42
22	32190438	32205073	minus	RFPL2
22	32205115	32273615	plus	SLC5A4-AS1
22	32218464	32355063	minus	SLC5A4
22	32317137	32346383	minus	LOC107985561
22	32354885	32361161	plus	RFPL3
22	32359906	32371264	minus	RFPL3S
22	32376664	32384343	plus	LOC339666
22	32387582	32412247	minus	RTCB
22	32413845	32464446	minus	BPIFC
22	32474811	32498829	plus	FBXO7
22	32507820	33058381	minus	SYN3
22	32531851	32551074	plus	LOC124905103
22	32574939	32586519	plus	SYN3-AS1
22	32621528	32629919	plus	LOC107985545
22	32641231	32664566	plus	LOC105373002
22	32801705	32863041	plus	TIMP3
22	32811316	32814340	plus	LOC124905104
22	33066663	33922824	minus	LARGE1
22	33108529	33116294	plus	LINC01640
22	33134557	33145863	plus	LOC124905107
22	33164286	33169048	plus	LOC124905105
22	33214142	33221785	minus	LOC124905106
22	33436582	33436669	minus	MIR4764
22	33573779	33589064	plus	LOC105373007
22	33704786	33704920	minus	SNORA50B
22	33724986	33750817	plus	LARGE-AS1
22	33921225	33923055	plus	LARGE1-AS1
22	34017432	34218796	plus	LINC01643
